ORDERNUMBER,QUANTITYORDERED,PRICEEACH,Stock value,SALES,Profit,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,PHONE,CITY,STATE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10283,21,98.06,2059.26,2059.26,0,8/20/2004 0:00,Shipped,3,8,2004,Ships,S18_3029,"Royal Canadian Collectables, Ltd.",(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Small
10296,21,96.34,2023.14,2023.14,0,9/15/2004 0:00,Shipped,3,9,2004,Ships,S18_3029,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,Munich,Germany,Donnermeyer,Michael,Small
10307,31,83.44,2586.64,2586.64,0,10/14/2004 0:00,Shipped,4,10,2004,Ships,S18_3029,"Classic Gift Ideas, Inc",2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Small
10316,21,94.62,1987.02,1987.02,0,11-01-2004 00:00,Shipped,4,11,2004,Ships,S18_3029,giftsbymail.co.uk,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Small
10327,25,45.86,1146.5,1146.5,0,11-10-2004 00:00,Resolved,4,11,2004,Ships,S18_3029,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Small
10338,28,82.58,2312.24,2312.24,0,11/22/2004 0:00,Shipped,4,11,2004,Ships,S18_3029,Royale Belge,(071) 23 67 2555,Charleroi,Charleroi,Belgium,Cartrain,Pascale,Small
10350,43,64.97,2793.71,2793.71,0,12-02-2004 00:00,Shipped,4,12,2004,Ships,S18_3029,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10373,22,86.74,1908.28,1908.28,0,1/31/2005 0:00,Shipped,1,1,2005,Ships,S18_3029,"Oulu Toy Supplies, Inc.",981-443655,Oulu,Oulu,Finland,Koskitalo,Pirkko,Small
10386,37,93.01,3441.37,3441.37,0,03-01-2005 00:00,Resolved,1,3,2005,Ships,S18_3029,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10398,28,72.26,2023.28,2023.28,0,3/30/2005 0:00,Shipped,1,3,2005,Ships,S18_3029,Reims Collectables,26.47.1555,Reims,Reims,France,Henriot,Paul,Small
10400,30,74.84,2245.2,2245.2,0,04-01-2005 00:00,Shipped,2,4,2005,Ships,S18_3029,The Sharp Gifts Warehouse,4085553659,San Jose,CA,USA,Frick,Sue,Small
10414,44,73.98,3255.12,3255.12,0,05-06-2005 00:00,On Hold,2,5,2005,Ships,S18_3029,Gifts4AllAges.com,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
10103,25,100,2500,2539.5,39.5,1/29/2003 0:00,Shipped,1,1,2003,Vintage Cars,S18_3136,Baane Mini Imports,07-98 9555,Stavern,Stavern,Norway,Bergulfsen,Jonas,Small
10111,43,100,4300,4818.15,518.15,3/25/2003 0:00,Shipped,1,3,2003,Vintage Cars,S18_3136,Mini Wheels Co.,6505555787,San Francisco,CA,USA,Murphy,Julie,Medium
10126,30,97.39,2921.7,2921.7,0,5/28/2003 0:00,Shipped,2,5,2003,Vintage Cars,S18_3136,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Madrid,Spain,Sommer,Mart¡n,Small
10139,20,90.06,1801.2,1801.2,0,7/16/2003 0:00,Shipped,3,7,2003,Vintage Cars,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
10150,26,100,2600,2804.36,204.36,9/19/2003 0:00,Shipped,3,9,2003,Vintage Cars,S18_3136,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Small
10163,40,100,4000,4900.8,900.8,10/20/2003 0:00,Shipped,4,10,2003,Vintage Cars,S18_3136,Classic Legends Inc.,2125558493,NYC,NY,USA,Hernandez,Maria,Medium
10173,31,89.01,2759.31,2759.31,0,11-05-2003 00:00,Shipped,4,11,2003,Vintage Cars,S18_3136,Rovelli Gifts,035-640555,Bergamo,Bergamo,Italy,Rovelli,Giovanni,Small
10183,22,100,2200,2488.2,288.2,11/13/2003 0:00,Shipped,4,11,2003,Vintage Cars,S18_3136,"Classic Gift Ideas, Inc",2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Small
10193,23,100,2300,2769.89,469.89,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,S18_3136,"Australian Collectables, Ltd",61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Small
10206,30,100,3000,3581.4,581.4,12-05-2003 00:00,Shipped,4,12,2003,Vintage Cars,S18_3136,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
10215,49,100,4900,5285.14,385.14,1/29/2004 0:00,Shipped,1,1,2004,Vintage Cars,S18_3136,West Coast Collectables Co.,3105553722,Burbank,CA,USA,Thompson,Steve,Medium
10228,31,100,3100,3181.53,81.53,03-10-2004 00:00,Shipped,1,3,2004,Vintage Cars,S18_3136,Cambridge Collectables Co.,6175555555,Cambridge,MA,USA,Tseng,Kyung,Medium
10244,29,100,2900,3340.51,440.51,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,S18_3136,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10257,37,84.82,3138.34,3138.34,0,6/14/2004 0:00,Shipped,2,6,2004,Vintage Cars,S18_3136,The Sharp Gifts Warehouse,4085553659,San Jose,CA,USA,Frick,Sue,Medium
10270,38,100,3800,4775.08,975.08,7/19/2004 0:00,Shipped,3,7,2004,Vintage Cars,S18_3136,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
10280,29,100,2900,3006.43,106.43,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,S18_3136,Amica Models & Co.,011-4988555,Torino,Torino,Italy,Accorti,Paolo,Medium
10291,23,100,2300,2866.26,566.26,09-08-2004 00:00,Shipped,3,9,2004,Vintage Cars,S18_3136,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Small
10304,26,85.87,2232.62,2232.62,0,10-11-2004 00:00,Shipped,4,10,2004,Vintage Cars,S18_3136,Auto Assoc. & Cie.,30.59.8555,Versailles,Versailles,France,Tonini,Daniel,Small
10312,38,100,3800,4457.02,657.02,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,S18_3136,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10322,48,47.04,2257.92,2257.92,0,11-04-2004 00:00,Shipped,4,11,2004,Vintage Cars,S18_3136,Online Diecast Creations Co.,6035558647,Nashua,NH,USA,Young,Valarie,Small
10332,40,39.8,1592,1592,0,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,S18_3136,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Small
10347,45,100,4500,4948.2,448.2,11/29/2004 0:00,Shipped,4,11,2004,Vintage Cars,S18_3136,"Australian Collectors, Co.",03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
10357,44,100,4400,5160.76,760.76,12-10-2004 00:00,Shipped,4,12,2004,Vintage Cars,S18_3136,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10369,21,94.22,1978.62,1978.62,0,1/20/2005 0:00,Shipped,1,1,2005,Vintage Cars,S18_3136,Collectables For Less Inc.,6175558555,Brickhaven,MA,USA,Nelson,Allen,Small
10381,35,100,3500,4288.2,788.2,2/17/2005 0:00,Shipped,1,2,2005,Vintage Cars,S18_3136,Corporate Gift Ideas Co.,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
10392,29,86.92,2520.68,2520.68,0,03-10-2005 00:00,Shipped,1,3,2005,Vintage Cars,S18_3136,Mini Auto Werke,7675-3555,Graz,Graz,Austria,Mendel,Roland,Small
10423,21,84.82,1781.22,1781.22,0,5/30/2005 0:00,In Process,2,5,2005,Vintage Cars,S18_3136,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Small
10105,22,100,2200,3065.04,865.04,02-11-2003 00:00,Shipped,1,2,2003,Vintage Cars,S18_3140,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Medium
10117,26,100,2600,3551.34,951.34,4/16/2003 0:00,Shipped,2,4,2003,Vintage Cars,S18_3140,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Medium
10128,41,100,4100,5544.02,1444.02,06-06-2003 00:00,Shipped,2,6,2003,Vintage Cars,S18_3140,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10142,47,100,4700,6034.33,1334.33,08-08-2003 00:00,Shipped,3,8,2003,Vintage Cars,S18_3140,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10153,31,100,3100,3641.57,541.57,9/28/2003 0:00,Shipped,3,9,2003,Vintage Cars,S18_3140,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10166,43,100,4300,6930.74,2630.74,10/21/2003 0:00,Shipped,4,10,2003,Vintage Cars,S18_3140,FunGiftIdeas.com,5085552555,New Bedford,MA,USA,Benitez,Violeta,Medium
10177,23,100,2300,3675.63,1375.63,11-07-2003 00:00,Shipped,4,11,2003,Vintage Cars,S18_3140,CAF Imports,+34 913 728 555,Madrid,Madrid,Spain,Fernandez,Jesus,Medium
10185,28,100,2800,3442.04,642.04,11/14/2003 0:00,Shipped,4,11,2003,Vintage Cars,S18_3140,Mini Creations Ltd.,5085559555,New Bedford,MA,USA,Tam,Wing C,Medium
10196,49,100,4900,6893.81,1993.81,11/26/2003 0:00,Shipped,4,11,2003,Vintage Cars,S18_3140,Super Scale Inc.,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
10208,24,100,2400,2622.48,222.48,01-02-2004 00:00,Shipped,1,1,2004,Vintage Cars,S18_3140,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Small
10221,33,100,3300,4417.38,1117.38,2/18/2004 0:00,Shipped,1,2,2004,Vintage Cars,S18_3140,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Medium
10232,22,100,2200,3606.02,1406.02,3/20/2004 0:00,Shipped,1,3,2004,Vintage Cars,S18_3140,giftsbymail.co.uk,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Medium
10248,32,100,3200,3802.56,602.56,05-07-2004 00:00,Cancelled,2,5,2004,Vintage Cars,S18_3140,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Medium
10273,40,100,4000,5026.4,1026.4,7/21/2004 0:00,Shipped,3,7,2004,Vintage Cars,S18_3140,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Medium
10282,43,100,4300,6695.53,2395.53,8/20/2004 0:00,Shipped,3,8,2004,Vintage Cars,S18_3140,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10293,24,100,2400,2819.28,419.28,09-09-2004 00:00,Shipped,3,9,2004,Vintage Cars,S18_3140,Amica Models & Co.,011-4988555,Torino,Torino,Italy,Accorti,Paolo,Small
10306,32,100,3200,3759.04,559.04,10/14/2004 0:00,Shipped,4,10,2004,Vintage Cars,S18_3140,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Medium
10314,20,100,2000,2731.8,731.8,10/22/2004 0:00,Shipped,4,10,2004,Vintage Cars,S18_3140,Heintze Collectables,86 21 3555,Aaarhus,Aaarhus,Denmark,Ibsen,Palle,Small
10325,24,69.12,1658.88,1658.88,0,11-05-2004 00:00,Shipped,4,11,2004,Vintage Cars,S18_3140,Baane Mini Imports,07-98 9555,Stavern,Stavern,Norway,Bergulfsen,Jonas,Small
10336,48,100,4800,5778.24,978.24,11/20/2004 0:00,Shipped,4,11,2004,Vintage Cars,S18_3140,"La Corne D'abondance, Co.",(1) 42.34.2555,Paris,Paris,France,Bertrand,Marie,Medium
10350,44,100,4400,5191.12,791.12,12-02-2004 00:00,Shipped,4,12,2004,Vintage Cars,S18_3140,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10372,28,100,2800,3862.88,1062.88,1/26/2005 0:00,Shipped,1,1,2005,Vintage Cars,S18_3140,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
10383,24,61.52,1476.48,1476.48,0,2/22/2005 0:00,Shipped,1,2,2005,Vintage Cars,S18_3140,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10396,33,100,3300,5273.73,1973.73,3/23/2005 0:00,Shipped,1,3,2005,Vintage Cars,S18_3140,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10414,41,100,4100,4872.03,772.03,05-06-2005 00:00,On Hold,2,5,2005,Vintage Cars,S18_3140,Gifts4AllAges.com,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
10104,23,100,2300,4556.99,2256.99,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,S18_3232,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10109,46,100,4600,8257,3657,03-10-2003 00:00,Shipped,1,3,2003,Classic Cars,S18_3232,Motor Mint Distributors Inc.,2155559857,Philadelphia,PA,USA,Hernandez,Rosa,Large
10114,48,100,4800,8209.44,3409.44,04-01-2003 00:00,Shipped,2,4,2003,Classic Cars,S18_3232,"La Corne D'abondance, Co.",(1) 42.34.2555,Paris,Paris,France,Bertrand,Marie,Large
10122,25,100,2500,3598.5,1098.5,05-08-2003 00:00,Shipped,2,5,2003,Classic Cars,S18_3232,Marseille Mini Autos,91.24.4555,Marseille,Marseille,France,Lebihan,Laurence,Medium
10127,22,100,2200,3837.24,1637.24,06-03-2003 00:00,Shipped,2,6,2003,Classic Cars,S18_3232,Muscle Machine Inc,2125557413,NYC,NY,USA,Young,Jeff,Medium
10136,41,100,4100,8331.61,4231.61,07-04-2003 00:00,Shipped,3,7,2003,Classic Cars,S18_3232,Alpha Cognac,61.77.6555,Toulouse,Toulouse,France,Roulet,Annette,Large
10141,34,100,3400,4836.5,1436.5,08-01-2003 00:00,Shipped,3,8,2003,Classic Cars,S18_3232,Suominen Souveniers,+358 9 8045 555,Espoo,Espoo,Finland,Suominen,Kalle,Medium
10148,32,100,3200,5418.88,2218.88,09-11-2003 00:00,Shipped,3,9,2003,Classic Cars,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Medium
10151,21,100,2100,3734.01,1634.01,9/21/2003 0:00,Shipped,3,9,2003,Classic Cars,S18_3232,"Oulu Toy Supplies, Inc.",981-443655,Oulu,Oulu,Finland,Koskitalo,Pirkko,Medium
10160,20,100,2000,3996.4,1996.4,10-11-2003 00:00,Shipped,4,10,2003,Classic Cars,S18_3232,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,CA,USA,Chandler,Michael,Medium
10165,47,100,4700,8754.69,4054.69,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,S18_3232,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Large
10171,39,100,3900,5481.45,1581.45,11-05-2003 00:00,Shipped,4,11,2003,Classic Cars,S18_3232,Quebec Home Shopping Network,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Medium
10175,29,100,2900,4419.89,1519.89,11-06-2003 00:00,Shipped,4,11,2003,Classic Cars,S18_3232,"Stylish Desk Decors, Co.",(171) 555-0297,London,London,UK,Brown,Ann,Medium
10181,45,100,4500,6324.75,1824.75,11-12-2003 00:00,Shipped,4,11,2003,Classic Cars,S18_3232,Herkku Gifts,+47 2267 3215,Bergen,Bergen,Norway,Oeztan,Veysel,Medium
10184,28,100,2800,4409.72,1609.72,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,S18_3232,"Iberia Gift Imports, Corp.",(95) 555 82 82,Sevilla,Sevilla,Spain,Roel,Jose Pedro,Medium
10192,26,100,2600,3918.46,1318.46,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,S18_3232,Online Diecast Creations Co.,6035558647,Nashua,NH,USA,Young,Valarie,Medium
10195,50,100,5000,7620.5,2620.5,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,S18_3232,Mini Classics,9145554562,White Plains,NY,USA,Frick,Steve,Large
10203,48,100,4800,8291.04,3491.04,12-02-2003 00:00,Shipped,4,12,2003,Classic Cars,S18_3232,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Large
10207,25,100,2500,3937.25,1437.25,12-09-2003 00:00,Shipped,4,12,2003,Classic Cars,S18_3232,Diecast Collectables,6175552555,Boston,MA,USA,Franco,Valarie,Medium
10212,40,100,4000,5554.4,1554.4,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,S18_3232,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10225,43,100,4300,6407.86,2107.86,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,S18_3232,"Vida Sport, Ltd",0897-034555,Gensve,Gensve,Switzerland,Holz,Michael,Medium
10229,22,100,2200,4172.52,1972.52,03-11-2004 00:00,Shipped,1,3,2004,Classic Cars,S18_3232,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10239,47,100,4700,7083.37,2383.37,04-12-2004 00:00,Shipped,2,4,2004,Classic Cars,S18_3232,"Oulu Toy Supplies, Inc.",981-443655,Oulu,Oulu,Finland,Koskitalo,Pirkko,Large
10246,36,100,3600,7132.68,3532.68,05-05-2004 00:00,Shipped,2,5,2004,Classic Cars,S18_3232,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Large
10253,40,100,4000,6773.6,2773.6,06-01-2004 00:00,Cancelled,2,6,2004,Classic Cars,S18_3232,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,Liverpool,UK,Devon,Elizabeth,Medium
10259,27,100,2700,3657.69,957.69,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,S18_3232,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,Singapore,Victorino,Wendy,Medium
10266,29,100,2900,4812.55,1912.55,07-06-2004 00:00,Shipped,3,7,2004,Classic Cars,S18_3232,L'ordine Souveniers,0522-556555,Reggio Emilia,Reggio Emilia,Italy,Moroni,Maurizio,Medium
10271,20,100,2000,3928.6,1928.6,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,S18_3232,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10278,42,100,4200,6401.22,2201.22,08-06-2004 00:00,Shipped,3,8,2004,Classic Cars,S18_3232,Signal Gift Stores,7025551838,Las Vegas,NV,USA,King,Sue,Medium
10281,25,100,2500,4191.25,1691.25,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,S18_3232,Diecast Classics Inc.,2155551555,Allentown,PA,USA,Yu,Kyung,Medium
10287,36,100,3600,5852.52,2252.52,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,S18_3232,"Vida Sport, Ltd",0897-034555,Gensve,Gensve,Switzerland,Holz,Michael,Medium
10292,21,100,2100,2844.87,744.87,09-08-2004 00:00,Shipped,3,9,2004,Classic Cars,S18_3232,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Small
10301,23,100,2300,4011.66,1711.66,10-05-2003 00:00,Shipped,4,10,2003,Classic Cars,S18_3232,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,Oslo,Norway,Klaeboe,Jan,Medium
10305,37,100,3700,7455.87,3755.87,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,S18_3232,Marta's Replicas Co.,6175558555,Cambridge,MA,USA,Hernandez,Marta,Large
10310,48,100,4800,8940.96,4140.96,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,S18_3232,"Toms Spezialitten, Ltd",0221-5554327,Koln,Koln,Germany,Pfalzheim,Henriette,Large
10313,25,100,2500,4572.25,2072.25,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,S18_3232,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
10321,33,100,3300,5700.09,2400.09,11-04-2004 00:00,Shipped,4,11,2004,Classic Cars,S18_3232,FunGiftIdeas.com,5085552555,New Bedford,MA,USA,Benitez,Violeta,Medium
10324,27,100,2700,3155.49,455.49,11-05-2004 00:00,Shipped,4,11,2004,Classic Cars,S18_3232,Vitachrome Inc.,2125551500,NYC,NY,USA,Frick,Michael,Medium
10331,27,100,2700,4170.69,1470.69,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,S18_3232,Motor Mint Distributors Inc.,2155559857,Philadelphia,PA,USA,Hernandez,Rosa,Medium
10334,20,100,2000,2878.8,878.8,11/19/2004 0:00,On Hold,4,11,2004,Classic Cars,S18_3232,"Volvo Model Replicas, Co",0921-12 3555,Lule,Lule,Sweden,Berglund,Christina,Small
10342,30,100,3000,5029.5,2029.5,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,S18_3232,"Australian Collectors, Co.",03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
10349,48,100,4800,7396.8,2596.8,12-01-2004 00:00,Shipped,4,12,2004,Classic Cars,S18_3232,Muscle Machine Inc,2125557413,NYC,NY,USA,Young,Jeff,Large
10358,32,93.49,2991.68,2991.68,0,12-10-2004 00:00,Shipped,4,12,2004,Classic Cars,S18_3232,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10366,34,100,3400,6275.72,2875.72,01-10-2005 00:00,Shipped,1,1,2005,Classic Cars,S18_3232,Royale Belge,(071) 23 67 2555,Charleroi,Charleroi,Belgium,Cartrain,Pascale,Medium
10370,27,56.85,1534.95,1534.95,0,1/20/2005 0:00,Shipped,1,1,2005,Classic Cars,S18_3232,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
10377,39,100,3900,7264.53,3364.53,02-09-2005 00:00,Shipped,1,2,2005,Classic Cars,S18_3232,"Toys of Finland, Co.",90-224 8555,Helsinki,Helsinki,Finland,Karttunen,Matti,Large
10383,47,100,4700,6869.05,2169.05,2/22/2005 0:00,Shipped,1,2,2005,Classic Cars,S18_3232,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10394,22,100,2200,3353.02,1153.02,3/15/2005 0:00,Shipped,1,3,2005,Classic Cars,S18_3232,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10405,55,100,5500,8289.05,2789.05,4/14/2005 0:00,Shipped,2,4,2005,Classic Cars,S18_3232,Mini Caravy,88.60.1555,Strasbourg,Strasbourg,France,Citeaux,Frederique,Large
10412,60,100,6000,11887.8,5887.8,05-03-2005 00:00,Shipped,2,5,2005,Classic Cars,S18_3232,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Large
10419,35,100,3500,5926.9,2426.9,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,S18_3232,Salzburg Collectables,6562-9555,Salzburg,Salzburg,Austria,Pipps,Georg,Medium
10425,28,100,2800,3793.16,993.16,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,S18_3232,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Medium
10105,38,100,3800,4330.1,530.1,02-11-2003 00:00,Shipped,1,2,2003,Trains,S18_3259,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Medium
10117,21,95.8,2011.8,2011.8,0,4/16/2003 0:00,Shipped,2,4,2003,Trains,S18_3259,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Small
10128,41,100,4100,4837.18,737.18,06-06-2003 00:00,Shipped,2,6,2003,Trains,S18_3259,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10142,22,97.81,2151.82,2151.82,0,08-08-2003 00:00,Shipped,3,8,2003,Trains,S18_3259,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
10153,29,88.74,2573.46,2573.46,0,9/28/2003 0:00,Shipped,3,9,2003,Trains,S18_3259,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10165,50,100,5000,5344.5,344.5,10/22/2003 0:00,Shipped,4,10,2003,Trains,S18_3259,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Medium
10177,29,100,2900,3070.52,170.52,11-07-2003 00:00,Shipped,4,11,2003,Trains,S18_3259,CAF Imports,+34 913 728 555,Madrid,Madrid,Spain,Fernandez,Jesus,Medium
10185,49,80.67,3952.83,3952.83,0,11/14/2003 0:00,Shipped,4,11,2003,Trains,S18_3259,Mini Creations Ltd.,5085559555,New Bedford,MA,USA,Tam,Wing C,Medium
10196,35,100,3500,3564.75,64.75,11/26/2003 0:00,Shipped,4,11,2003,Trains,S18_3259,Super Scale Inc.,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
10208,48,100,4800,5614.56,814.56,01-02-2004 00:00,Shipped,1,1,2004,Trains,S18_3259,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Medium
10221,23,80.67,1855.41,1855.41,0,2/18/2004 0:00,Shipped,1,2,2004,Trains,S18_3259,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Small
10232,48,95.8,4598.4,4598.4,0,3/20/2004 0:00,Shipped,1,3,2004,Trains,S18_3259,giftsbymail.co.uk,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Medium
10248,42,100,4200,5082.42,882.42,05-07-2004 00:00,Cancelled,2,5,2004,Trains,S18_3259,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Medium
10273,47,100,4700,5450.59,750.59,7/21/2004 0:00,Shipped,3,7,2004,Trains,S18_3259,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Medium
10282,36,100,3600,4174.92,574.92,8/20/2004 0:00,Shipped,3,8,2004,Trains,S18_3259,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10293,22,100,2200,2418.24,218.24,09-09-2004 00:00,Shipped,3,9,2004,Trains,S18_3259,Amica Models & Co.,011-4988555,Torino,Torino,Italy,Accorti,Paolo,Small
10306,40,91.76,3670.4,3670.4,0,10/14/2004 0:00,Shipped,4,10,2004,Trains,S18_3259,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Medium
10314,23,100,2300,2481.7,181.7,10/22/2004 0:00,Shipped,4,10,2004,Trains,S18_3259,Heintze Collectables,86 21 3555,Aaarhus,Aaarhus,Denmark,Ibsen,Palle,Small
