Dealer Code,Dealer Name,State,City,Credit Days,Active Status,total_revenue,total_quantity,last_order_date,first_order_date,order_count,has_active_sauda,sku_diversity,days_since_last_order,avg_order_value,open_order_value,oo_total_qty,oo_dispatched_qty,pending_dispatch_qty,open_order_count,dispatch_ratio,outstanding_amount,amount_collected,pp_total_order_value,pending_invoice_count,collection_ratio,pending_collection_pct,is_dormant,is_reactivation_candidate,is_high_value,actions,priority_score
DLR1401,Dealer_1401,Tamil Nadu,Kolkata,14,Active,383314,2432,2026-03-26,2025-05-06,15,True,4,25,25554.266666666666,19470.0,118.0,109.0,9.0,1.0,0.923728813559322,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",11.52542372881356
DLR1395,Dealer_1395,Karnataka,Chennai,14,Active,350769,2191,2026-03-27,2025-04-10,12,False,4,24,29230.75,60024.0,405.0,401.0,4.0,2.0,0.9901234567901235,12813.87,27907.13,40721.0,2.0,0.6853252621497508,0.3146747378502493,False,True,False,"['Monitor', 'Follow up for collection']",11.47891786419753
DLR1144,Dealer_1144,Assam,Nagpur,14,Active,431330,2622,2026-03-30,2025-04-03,20,False,4,21,21566.5,104584.0,650.0,619.0,31.0,3.0,0.9523076923076923,5109.0599999999995,14040.939999999999,19150.0,2.0,0.7332083550913837,0.2667916449086162,False,True,False,"['Monitor', 'Follow up for collection']",11.464752153846154
DLR1338,Dealer_1338,Odisha,Lucknow,14,Active,547331,3357,2026-03-27,2025-04-01,22,False,4,24,24878.68181818182,76818.0,522.0,489.0,33.0,4.0,0.9367816091954023,1939.65,11590.35,13530.0,1.0,0.8566407982261641,0.14335920177383593,False,True,False,['Monitor'],11.458332816091954
DLR1239,Dealer_1239,West Bengal,Bhubaneswar,35,Active,490012,3014,2026-03-28,2025-04-06,22,False,4,23,22273.272727272728,63801.0,367.0,352.0,15.0,2.0,0.9591280653950953,5548.38,9871.619999999999,15420.0,2.0,0.6401828793774318,0.3598171206225681,False,True,False,"['Monitor', 'Follow up for collection']",11.372276692098094
DLR1434,Dealer_1434,MP,Nagpur,21,Active,436096,2625,2026-03-25,2025-04-05,19,False,4,26,22952.42105263158,42316.0,284.0,283.0,1.0,1.0,0.9964788732394366,12934.75,19213.25,32148.0,1.0,0.5976499315665049,0.4023500684334951,False,True,False,"['Monitor', 'Follow up for collection']",11.363897535211269
DLR1340,Dealer_1340,Odisha,Lucknow,35,Active,450523,2880,2026-03-24,2025-04-11,19,True,4,27,23711.736842105263,47770.0,281.0,262.0,19.0,1.0,0.9323843416370107,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",11.352313167259787
DLR1217,Dealer_1217,Odisha,Patna,21,Active,373093,2372,2026-03-22,2025-05-05,13,True,3,29,28699.46153846154,42000.0,280.0,278.0,2.0,1.0,0.9928571428571429,11022.68,22462.32,33485.0,1.0,0.6708173809168284,0.3291826190831716,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.245125142857143
DLR1295,Dealer_1295,Karnataka,Ranchi,21,Active,269040,1702,2026-03-25,2025-04-05,11,False,4,26,24458.18181818182,46232.0,308.0,289.0,19.0,2.0,0.9383116883116883,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],11.233766233766234
DLR1241,Dealer_1241,UP,Jaipur,14,Active,420782,2637,2026-03-25,2025-05-30,15,True,4,26,28052.133333333335,87651.0,525.0,505.0,20.0,2.0,0.9619047619047619,4630.29,11101.71,15732.0,1.0,0.7056769641495041,0.2943230358504958,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.224933761904762
DLR1431,Dealer_1431,Rajasthan,Lucknow,14,Active,225230,1459,2026-03-24,2025-05-30,10,True,4,27,22523.0,16744.0,104.0,100.0,4.0,1.0,0.9615384615384616,4298.6,15311.4,19610.0,1.0,0.7807955124936257,0.2192044875063743,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.199090769230768
DLR1229,Dealer_1229,UP,Lucknow,14,Active,305887,1866,2026-03-23,2025-04-05,11,True,4,28,27807.909090909092,88910.0,582.0,557.0,25.0,2.0,0.9570446735395189,3383.97,22560.03,25944.0,1.0,0.8695663737280296,0.1304336262719704,False,True,False,"['Monitor', 'Renew / extend sauda']",11.197503529209621
DLR1296,Dealer_1296,Assam,Chennai,35,Active,461810,2778,2026-03-21,2025-05-11,18,False,4,30,25656.11111111111,117690.0,671.0,645.0,26.0,3.0,0.9612518628912071,3948.68,19451.32,23400.0,1.0,0.8312529914529915,0.16874700854700855,False,True,False,['Monitor'],11.169830742175858
DLR1051,Dealer_1051,Jharkhand,Bengaluru,35,Active,478300,2811,2026-03-23,2025-05-14,18,True,4,28,26572.222222222223,62277.0,381.0,359.0,22.0,2.0,0.9422572178477691,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",11.15485564304462
DLR1400,Dealer_1400,Gujarat,Bhubaneswar,14,Active,465782,2914,2026-03-23,2025-04-24,17,False,4,28,27398.941176470587,30845.0,199.0,193.0,6.0,1.0,0.9698492462311558,5501.4,32562.6,38064.0,1.0,0.8554697351828499,0.14453026481715006,False,True,False,['Monitor'],11.153155075376885
DLR1291,Dealer_1291,Tamil Nadu,Patna,21,Active,498635,3034,2026-03-30,2025-04-04,18,False,4,21,27701.944444444445,75504.0,416.0,394.0,22.0,2.0,0.9471153846153846,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],11.057692307692308
DLR1254,Dealer_1254,Odisha,Bengaluru,21,Active,369488,2349,2026-03-27,2025-04-08,13,False,4,24,28422.153846153848,0.0,,,0.0,0.0,0.0,10446.19,22601.81,33048.0,1.0,0.6839085572500606,0.3160914427499395,False,True,False,"['Monitor', 'Follow up for collection']",11.044619
DLR1230,Dealer_1230,West Bengal,Jaipur,21,Active,267986,1601,2026-03-30,2025-04-16,12,True,4,21,22332.166666666668,16254.0,86.0,85.0,1.0,1.0,0.9883720930232558,8022.05,8231.95,16254.0,1.0,0.5064568721545466,0.49354312784545346,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.034763139534885
DLR1195,Dealer_1195,Assam,Bengaluru,35,Active,550694,3488,2026-03-29,2025-04-13,24,False,4,22,22945.583333333332,47227.0,281.0,267.0,14.0,2.0,0.9501779359430605,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.99644128113879
DLR1453,Dealer_1453,Bihar,Bengaluru,21,Active,394708,2488,2026-03-26,2025-04-16,15,True,4,25,26313.866666666665,64822.0,395.0,376.0,19.0,2.0,0.9518987341772152,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.962025316455698
DLR1373,Dealer_1373,Jharkhand,Indore,14,Active,477169,2876,2026-03-26,2025-04-02,24,True,4,25,19882.041666666668,90055.0,565.0,551.0,14.0,3.0,0.9752212389380531,3872.4700000000003,15699.529999999999,19572.0,2.0,0.8021423462088697,0.1978576537911302,False,True,False,"['Monitor', 'Renew / extend sauda']",10.882822221238937
DLR1134,Dealer_1134,Karnataka,Nagpur,14,Active,371323,2324,2026-03-27,2025-04-05,13,False,4,24,28563.30769230769,0.0,,,0.0,0.0,0.0,8787.31,7956.69,16744.0,1.0,0.4751964882943144,0.5248035117056856,False,True,False,"['Monitor', 'Follow up for collection']",10.878731
DLR1333,Dealer_1333,Assam,Lucknow,14,Active,395387,2543,2026-03-23,2025-04-22,14,True,4,28,28241.928571428572,41736.0,296.0,283.0,13.0,1.0,0.956081081081081,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.878378378378379
DLR1360,Dealer_1360,Maharashtra,Nagpur,35,Active,492148,3002,2026-03-30,2025-05-11,18,False,4,21,27341.555555555555,0.0,,,0.0,0.0,0.0,8721.22,12513.78,21235.0,1.0,0.5892997409936426,0.41070025900635737,False,True,False,"['Monitor', 'Follow up for collection']",10.872122
DLR1093,Dealer_1093,Tamil Nadu,Indore,35,Active,343465,2138,2026-03-28,2025-04-20,14,False,4,23,24533.214285714286,0.0,,,0.0,0.0,0.0,8698.87,35089.13,43788.0,1.0,0.8013412350415638,0.19865876495843612,False,True,False,['Monitor'],10.869887
DLR1305,Dealer_1305,Maharashtra,Bhubaneswar,35,Active,177827,1157,2026-03-26,2025-07-20,10,True,4,25,17782.7,0.0,,,0.0,0.0,0.0,7877.76,34640.240000000005,42518.0,2.0,0.8147194129545133,0.1852805870454866,False,True,False,"['Monitor', 'Renew / extend sauda']",10.787776000000001
DLR1281,Dealer_1281,Maharashtra,Nagpur,35,Active,319056,2080,2026-03-25,2025-05-24,17,False,3,26,18768.0,18795.0,105.0,101.0,4.0,1.0,0.9619047619047619,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.761904761904761
DLR1490,Dealer_1490,West Bengal,Kolkata,35,Active,408041,2369,2026-03-28,2025-04-22,17,False,4,23,24002.41176470588,68184.0,386.0,384.0,2.0,2.0,0.9948186528497409,6015.76,31866.24,37882.0,2.0,0.8411974024602714,0.15880259753972864,False,True,False,['Monitor'],10.705202943005181
DLR1174,Dealer_1174,MP,Jaipur,14,Active,331428,2017,2026-03-24,2025-05-09,15,False,3,27,22095.2,0.0,,,0.0,0.0,0.0,6814.54,24802.46,31617.0,2.0,0.7844659518613404,0.2155340481386596,False,True,False,"['Monitor', 'Follow up for collection']",10.681454
DLR1259,Dealer_1259,Rajasthan,Chennai,21,Active,379331,2406,2026-03-29,2025-04-02,16,False,4,22,23708.1875,12963.0,87.0,86.0,1.0,1.0,0.9885057471264368,4192.65,14059.35,18252.0,1.0,0.7702909270216963,0.22970907297830373,False,True,False,"['Monitor', 'Follow up for collection']",10.649150057471264
DLR1226,Dealer_1226,Karnataka,Jaipur,21,Active,458663,2858,2026-03-25,2025-04-16,21,True,4,26,21841.095238095237,9348.0,57.0,56.0,1.0,1.0,0.9824561403508771,2836.35,12598.65,15435.0,1.0,0.8162390670553935,0.1837609329446064,False,True,False,"['Monitor', 'Renew / extend sauda']",10.634512192982458
DLR1128,Dealer_1128,Assam,Nagpur,21,Active,483872,2858,2026-03-26,2025-04-07,15,False,4,25,32258.133333333335,41952.0,228.0,221.0,7.0,1.0,0.9692982456140351,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.614035087719298
DLR1252,Dealer_1252,Karnataka,Chennai,21,Active,511064,2984,2026-03-29,2025-04-06,18,True,4,22,28392.444444444445,37045.0,239.0,232.0,7.0,1.0,0.9707112970711297,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.585774058577407
DLR1072,Dealer_1072,UP,Jaipur,35,Active,514258,3101,2026-03-25,2025-04-21,19,True,4,26,27066.21052631579,71947.0,454.0,441.0,13.0,3.0,0.9713656387665198,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.572687224669604
DLR1177,Dealer_1177,Rajasthan,Patna,35,Active,434830,2708,2026-03-30,2025-04-20,18,True,4,21,24157.222222222223,40468.0,268.0,261.0,7.0,1.0,0.9738805970149254,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.522388059701493
DLR1061,Dealer_1061,Karnataka,Guwahati,14,Active,426723,2726,2026-03-29,2025-04-07,16,False,4,22,26670.1875,44745.0,245.0,239.0,6.0,3.0,0.9755102040816327,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.489795918367346
DLR1155,Dealer_1155,Bihar,Lucknow,35,Active,516608,3158,2026-03-22,2025-05-02,21,False,4,29,24600.380952380954,0.0,,,0.0,0.0,0.0,4783.38,12088.62,16872.0,1.0,0.7164900426742532,0.2835099573257468,False,True,False,"['Monitor', 'Follow up for collection']",10.478338
DLR1070,Dealer_1070,Tamil Nadu,Ahmedabad,21,Active,466824,2757,2026-03-29,2025-04-28,18,False,4,22,25934.666666666668,42656.0,248.0,247.0,1.0,1.0,0.9959677419354839,3326.29,13613.71,16940.0,1.0,0.8036428571428571,0.19635714285714284,False,True,False,['Monitor'],10.413274161290323
DLR1430,Dealer_1430,West Bengal,Chennai,14,Active,467568,2977,2026-03-30,2025-04-27,18,True,4,21,25976.0,126962.0,778.0,764.0,14.0,4.0,0.9820051413881749,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.359897172236503
DLR1105,Dealer_1105,Karnataka,Ahmedabad,35,Active,413239,2585,2026-03-28,2025-04-09,20,False,4,23,20661.95,0.0,,,0.0,0.0,0.0,3487.13,13123.87,16611.0,1.0,0.7900710372644634,0.2099289627355367,False,True,False,"['Monitor', 'Follow up for collection']",10.348713
DLR1310,Dealer_1310,Karnataka,Bengaluru,21,Active,377075,2328,2026-03-27,2025-06-08,13,True,4,24,29005.76923076923,0.0,,,0.0,0.0,0.0,3310.85,9966.15,13277.0,1.0,0.7506326730436093,0.24936732695639074,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",10.331085
DLR1038,Dealer_1038,Jharkhand,Ahmedabad,21,Active,276385,1714,2026-03-29,2025-04-09,10,True,4,22,27638.5,0.0,,,0.0,0.0,0.0,2464.9,15939.1,18404.0,1.0,0.8660671593131928,0.13393284068680722,False,True,False,"['Monitor', 'Renew / extend sauda']",10.24649
DLR1398,Dealer_1398,West Bengal,Kolkata,21,Active,287748,1780,2026-03-30,2025-04-03,15,True,4,21,19183.2,0.0,,,0.0,0.0,0.0,1042.92,5364.08,6407.0,1.0,0.8372217886686436,0.16277821133135634,False,True,False,"['Monitor', 'Renew / extend sauda']",10.104292
DLR1325,Dealer_1325,Assam,Chennai,35,Active,414831,2429,2026-03-21,2025-04-01,16,True,4,30,25926.9375,32660.0,230.0,229.0,1.0,1.0,0.9956521739130435,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.086956521739129
DLR1264,Dealer_1264,Tamil Nadu,Bhubaneswar,35,Active,385270,2325,2026-03-30,2025-04-14,17,False,4,21,22662.941176470587,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
DLR1167,Dealer_1167,UP,Kolkata,35,Active,273220,1695,2026-03-27,2025-04-18,13,True,4,24,21016.923076923078,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1276,Dealer_1276,Jharkhand,Lucknow,21,Active,305257,1913,2026-03-30,2025-04-28,13,False,4,21,23481.30769230769,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
DLR1320,Dealer_1320,Rajasthan,Guwahati,35,Active,465597,2847,2026-03-22,2025-05-16,15,True,4,29,31039.8,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1315,Dealer_1315,Bihar,Kolkata,14,Active,249124,1464,2026-03-22,2025-06-05,11,True,3,29,22647.636363636364,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1126,Dealer_1126,Karnataka,Ranchi,35,Active,428634,2625,2026-03-30,2025-04-04,18,True,4,21,23813.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1404,Dealer_1404,Jharkhand,Bhubaneswar,21,Active,494452,3025,2026-03-24,2025-04-01,22,False,4,27,22475.090909090908,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
DLR1075,Dealer_1075,West Bengal,Kolkata,14,Active,407684,2487,2026-03-28,2025-06-07,16,True,4,23,25480.25,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1073,Dealer_1073,Gujarat,Bhubaneswar,14,Active,304081,1922,2026-03-29,2025-07-09,10,True,4,22,30408.1,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1066,Dealer_1066,Odisha,Bhubaneswar,21,Active,284426,1688,2026-03-25,2025-05-25,10,True,4,26,28442.6,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1085,Dealer_1085,Tamil Nadu,Lucknow,21,Active,254309,1611,2026-03-28,2025-04-11,11,False,4,23,23119.0,30885.0,213.0,213.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
DLR1391,Dealer_1391,Maharashtra,Guwahati,21,Active,417076,2591,2026-03-27,2025-04-19,17,False,4,24,24533.882352941175,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
DLR1358,Dealer_1358,Maharashtra,Indore,14,Active,457218,2752,2026-03-21,2025-04-21,18,False,3,30,25401.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
DLR1249,Dealer_1249,Odisha,Nagpur,35,Active,396199,2446,2026-03-29,2025-04-25,16,True,4,22,24762.4375,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1193,Dealer_1193,Rajasthan,Nagpur,21,Active,239420,1474,2026-03-26,2025-04-10,12,True,4,25,19951.666666666668,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1354,Dealer_1354,Karnataka,Jaipur,14,Active,391956,2389,2026-03-21,2025-04-07,17,False,4,30,23056.235294117647,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
DLR1208,Dealer_1208,West Bengal,Jaipur,21,Active,430738,2591,2026-03-24,2025-04-11,17,True,4,27,25337.529411764706,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1418,Dealer_1418,Odisha,Guwahati,21,Active,288602,1736,2026-03-24,2025-04-02,10,False,4,27,28860.2,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
DLR1216,Dealer_1216,Odisha,Bhubaneswar,21,Active,307771,1935,2026-03-30,2025-05-13,13,False,4,21,23674.69230769231,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
DLR1037,Dealer_1037,MP,Jaipur,21,Active,285232,1826,2026-03-28,2025-04-05,10,True,4,23,28523.2,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1499,Dealer_1499,Bihar,Guwahati,14,Active,445893,2793,2026-03-28,2025-04-06,21,True,4,23,21233.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",10.0
DLR1002,Dealer_1002,UP,Lucknow,14,Active,324236,1950,2026-03-24,2025-05-26,11,False,4,27,29476.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],10.0
